quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,short_issuance_rate,intermediate_issuance_rate,long_issuance_rate,tips_real_issuance_rate,reference_annual_real_gdp_growth_rate,reference_annual_inflation_rate,reference_primary_deficit_billions,policy_regime,inflation_gap_to_target,output_gap,policy_reaction_rate_adjustment,policy_rate_proxy,iorb_rate,fiscal_risk_premium_basis_points,liquidity_premium_basis_points,reference_short_issuance_rate,reference_intermediate_issuance_rate,reference_long_issuance_rate,reference_tips_real_issuance_rate,shadow_short_issuance_rate,shadow_intermediate_issuance_rate,shadow_long_issuance_rate,shadow_tips_real_issuance_rate,short_yield_suppression_basis_points,intermediate_yield_suppression_basis_points,long_yield_suppression_basis_points,average_nominal_yield_suppression_basis_points,required_fed_purchase_equivalent_gross_issuance_share,rate_bound_binding,required_total_fed_market_absorption_billions,fed_treasury_rollover_billions,required_fed_treasury_purchases_billions,fed_treasury_purchases_billions,unfilled_fed_treasury_purchases_billions,fed_purchase_requirement_covered,fed_purchase_requirement_coverage_ratio,fed_treasury_holdings_billions,fed_reserve_balances_billions,fed_average_treasury_yield,fed_treasury_interest_income_billions,fed_reserve_interest_expense_billions,fed_net_income_billions,fed_remittance_to_treasury_billions,fed_deferred_remittances_billions,consolidated_public_financing_cost_billions,consolidated_public_financing_cost_gdp_ratio_annualized,cumulative_consolidated_public_financing_cost_billions,potential_nominal_gdp_billions_saar,macro_feedback_output_gap,automatic_stabilizer_primary_deficit_billions,private_credit_spread_basis_points,financial_stress_index,supply_inflation_pressure_rate,monetary_tightening_rate_gap,macro_feedback_iterations,macro_feedback_converged,macro_feedback_maximum_change,scenario
2037Q3,2037-09-30,2037,3,2037,47014.222412480914,27505.17364682791,-0.024911786413927883,0.05168934391415417,0.05168934391415417,359.9727248019271,1399.0733788287364,135.41187622774072,913.5726047014782,234.81585400778977,100.18642578112664,15.086618110600893,5.894658234200658,87.05772771171317,0.0,1492.0257647746503,1851.9984895765774,0.0,0.0,82496.54951148806,84348.54800106464,1.7941070525644287,0.030626708798345646,0.1269425027758035,0.15756921157414913,83765.78396407001,582.7640369946275,17768.55065566166,42743.06554436338,14258.765741560457,57001.831285923836,7077.333050190127,1918.0689722943846,0.21212182128305748,19.78866016329872,22440.290738767784,27522.874113128233,0.26789328144285246,0.32856940878072277,18674.15878004456,18674.15878004456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1877.0286918321488,20551.187471876707,1764.9407618648643,1764.9407618648643,0.0,20439.099541909425,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06699616763853077,0.07234366884965913,0.03235049189903766,0.3476180732634652,6130.419010158215,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017465555492108598,0.052776795798754605,253.16803952936806,sterilized_yield_cap,0.031689343914154164,-0.019793656685671908,0.03912374313740993,0.07027374313740993,0.07027374313740993,0.0,100.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.08027374313740993,0.08324280735305735,0.07346187156870486,0.04706187156870497,491.2374313740993,393.4280735305745,295.61871568704964,393.42807353057447,0.7868561470611489,False,16082.631114946143,7680.98420565683,8401.646909289313,8401.646909289313,0.0,True,1.0,42855.87165809209,42855.87165809209,0.03234573862014693,278.58724286373126,605.3068349989896,-326.7195921352584,0.0,659.3588063127459,1818.7453569099087,0.1547400138581966,6789.777816470962,47963.59739268143,-0.019793656685671908,106.80468527255901,200.0,0.0,0.0,0.03912374313740993,14,True,9.655805511708457e-11,sterilized_yield_cap
2037Q4,2037-12-31,2037,4,2038,47354.92787847522,27365.38937950335,-0.02017399005649434,0.050496776596774456,0.050496776596774456,424.0451318740089,1404.2258022449473,138.37258823096516,911.8518062495439,238.1642172288262,100.42071117079637,15.41647936481612,5.91068424521801,87.70192116715877,0.0,1497.838407657324,1921.883539531333,0.0,0.0,84348.54800106464,86270.43154059598,1.8217836116652493,0.035818458679714726,0.1265201722195551,0.16233863089926986,85687.66750360135,582.7640369946275,18163.653638217827,43693.50393449683,14575.824852415126,58269.32878691196,7293.96576364851,1960.7193148230526,0.21197512042738742,19.59175202508161,22959.625884908903,28917.157851006115,0.2679455113414534,0.33747164199318136,18847.819076429038,18847.819076429034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1918.0689722943846,20765.88804872342,1834.181618364174,1834.181618364174,0.0,20682.00069479321,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0658883936384998,0.07103090417814512,0.032234124709040995,0.3714040082803867,7628.257417815539,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.01746555549210682,0.052776795798754605,265.00612925662665,sterilized_yield_cap,0.030496776596774456,-0.028987500035143672,0.03518757900749989,0.0663375790074999,0.0663375790074999,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.0663375790074999,0.07029068425562482,0.06149378950374984,0.035093789503749945,351.875790074999,263.9068425562492,175.93789503749943,263.9068425562492,0.5278136851124985,False,10916.243002218058,9426.557390425342,1489.6856117927164,1489.6856117927164,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03231826338584905,346.5512057478024,710.7386930134899,-364.1874872656875,0.0,1023.5462935784333,1862.0258949230115,0.15728254509870174,8651.803711393974,48768.607901740834,-0.028987500035143672,159.0390026173823,200.0,0.0,0.0,0.0351875790074999,14,True,9.655805511708457e-11,sterilized_yield_cap
2038Q1,2038-03-31,2038,1,2038,47782.692334078834,27286.28008491011,-0.011513362990099418,0.04869922166369865,0.04869922166369865,467.7580109166084,1412.6451965918807,141.44945270762133,913.1342577828524,241.64394097045619,100.65826363806069,15.759281492890288,5.91068424521801,87.2254638213562,0.0,1505.7813446584548,1973.5393555750632,0.0,0.0,86270.43154059598,88243.97089617104,1.846776868059296,0.03915710798765529,0.12605244879301408,0.16520955678066937,87661.20685917641,582.7640369946275,18569.986488360395,44670.95628742341,14901.895618431,59572.85190585441,7513.786572521158,2004.5818924404377,0.21183813403564247,19.445258723734497,23463.360006837258,30334.353182422336,0.26765955942780983,0.3460407889564313,19350.773170348115,19350.773170348115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1960.7193148230526,21311.49248517117,1886.313891753707,1886.313891753707,0.0,21237.087062101822,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06476882069423925,0.06981679900139989,0.032226433945213254,0.3956613553650178,9134.038762473994,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017441798459170377,0.054505881638612586,267.1793405642089,sterilized_yield_cap,0.028699221663698652,-0.03597093581246742,0.03012547179840708,0.06127547179840708,0.06127547179840708,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06127547179840708,0.0664941038488052,0.058962735899203436,0.03256273589920354,301.2547179840708,225.94103848805307,150.6273589920354,225.94103848805307,0.45188207697610616,False,9596.659010544963,9789.060071015827,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03229799249591072,358.2928499600975,679.3237359688682,-321.03088600877066,0.0,1344.577179587204,1826.8122306672253,0.1529266888433019,10478.615942061198,49565.61384832238,-0.03597093581246742,200.57867035239946,200.0,0.0,0.0,0.03012547179840708,14,True,9.655805511708457e-11,sterilized_yield_cap
2038Q2,2038-06-30,2038,2,2038,48305.046731117036,27273.648805893998,-0.001850382072650647,0.04638598722831606,0.04638598722831606,499.1848551669387,1420.5584211824466,144.6137697781066,914.3493851857922,245.21579604898972,100.26764320906864,16.11182696049002,5.91068424521801,85.65768286420453,0.0,1512.1267882918692,2011.3116434588078,0.0,0.0,88243.97089617104,90255.28253962984,1.8684441615805207,0.0413360415896565,0.12521480802690463,0.16655084961656114,89672.51850263521,582.7640369946275,18984.7936239158,45668.79392353162,15234.766761859217,60903.56068539084,7734.804946132887,2049.359247195685,0.2117125061381865,19.30951626548063,23980.13227902229,31811.68251737425,0.2674189671422866,0.3547539764531025,19806.34506834031,19806.345068340313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2004.5818924404377,21810.92696078075,1925.6539605946032,1925.6539605946032,0.0,21731.999028934915,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06366454240652776,0.06854300743428948,0.03223321036455698,0.41961028791527755,10646.165550765863,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017441798459170377,0.054505881638612586,269.37037352520224,sterilized_yield_cap,0.026385987228316057,-0.040573643401848915,0.024708815469978353,0.055858815469978354,0.055858815469978354,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.055858815469978354,0.06243161160248366,0.056254407734989076,0.02985440773498918,247.08815469978353,185.3161160248376,123.54407734989178,185.31611602483764,0.37063223204967527,False,8054.579306995523,9794.78913051131,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03228368379499231,358.0681189824296,619.2725751129631,-261.20445613053346,0.0,1605.7816357177376,1773.3312444224027,0.14684438703006675,12251.947186483601,50347.842123488015,-0.040573643401848915,229.81448164173645,200.0,0.0,0.0,0.024708815469978353,14,True,9.655805511708457e-11,sterilized_yield_cap
2038Q3,2038-09-30,2038,3,2038,48912.34955848498,27322.808636956863,0.007229381679531022,0.04370001133500169,0.04370001133500169,518.7660180069106,1428.3008012908922,147.8440803462443,915.3814122792561,248.86390455995334,99.73967915610378,16.471724949335318,5.91068424521801,83.15225015496182,0.0,1517.363735691072,2036.1297536979826,0.0,0.0,90255.28253962984,92291.41229332783,1.88687342003422,0.04242413400211879,0.12408839480317707,0.16651252880529585,91708.6482563332,582.7640369946275,19405.486552461844,46680.79010528909,15572.361089810649,62253.15119509974,7955.238550728255,2094.77195804336,0.2115993084776685,19.130740146363433,24516.549252831344,33406.13103065878,0.26733083214034054,0.36426369449134066,20171.549235601527,20171.549235601527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2049.359247195685,22220.90848279721,1952.9775035430207,1952.9775035430207,0.0,22124.52673914455,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06261570851826458,0.06724764215434453,0.03223852879933736,0.4421332530542592,12163.529286456935,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.01744179845916949,0.054505881638612586,271.57937428799494,sterilized_yield_cap,0.02370001133500169,-0.042990282671080904,0.019381845568470217,0.05053184556847022,0.05053184556847022,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05053184556847022,0.05843638417635256,0.05359092278423501,0.02719092278423511,193.8184556847022,145.3638417635266,96.90922784235111,145.36384176352664,0.29072768352705325,False,6432.212408003844,9753.917529668694,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.032273751839441714,357.90948715342086,560.2157129023927,-202.30622574897188,0.0,1808.0878614667095,1719.6699614400436,0.14063278308753638,13971.617147923645,51109.56416931978,-0.042990282671080904,247.18664371891566,200.0,0.0,0.0,0.01938184556847022,14,True,9.655805511708457e-11,sterilized_yield_cap
2038Q4,2038-12-31,2038,4,2039,49587.69988288727,27424.57054954657,0.014981158732110256,0.04079159250419072,0.04079159250419072,534.4534548095542,1436.5913279430397,151.12022652729664,916.4403570301438,252.56900230922028,99.62501246360576,16.836729612773503,5.922339525957902,79.91445511227349,0.0,1522.428122581271,2056.8815773908254,0.0,0.0,92291.41229332783,94348.29387071865,1.9026551764559316,0.04311177619222417,0.12280691592284655,0.16591869211507074,93765.52983372402,582.7640369946275,19831.34710989365,47705.21725592261,15914.10229564477,63619.31955156738,8174.120671232567,2140.742501030425,0.21149933397764517,18.94915537592374,25816.820575148886,34934.751030791354,0.27533380999318496,0.37257562659478094,20607.432049608844,20607.43204960884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2094.77195804336,22702.2040076522,1976.9671222785516,1976.9671222785516,0.0,22584.39917188739,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0615984495389218,0.06598352261606184,0.032237905680592364,0.46399315841351774,13685.957409038205,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017441798459170377,0.054505881638613474,280.32405192709604,sterilized_yield_cap,0.020791592504190718,-0.04356943000435931,0.01439225966128832,0.04554225966128832,0.04554225966128832,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.04554225966128832,0.05469419474596614,0.05109612983064406,0.024696129830644162,143.92259661288315,107.9419474596624,71.9612983064416,107.9419474596624,0.2158838949193248,False,4875.6080576398235,9746.09816381063,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03226587370678425,357.79937762750313,504.8992210024064,-147.0998433749033,0.0,1955.1877048416127,1669.5279659561743,0.13467274908085253,15641.14511387982,51846.62790850912,-0.04356943000435931,254.12940288245815,0.0,0.0,0.0,0.014392259661288317,14,True,9.655805511708457e-11,sterilized_yield_cap
2039Q1,2039-03-31,2039,1,2039,50309.573849493514,27566.93460538948,0.0209266998553308,0.03779634369384205,0.03779634369384205,535.083507909728,1444.8714332524103,154.4366156182968,917.4053522002157,256.3196120432498,99.50363553861642,17.20621785203204,5.922339525957902,76.16675307222448,0.0,1526.9605258505926,2062.0440337603204,0.0,0.0,94348.29387071865,96410.33790447898,1.9163417721028773,0.04254327492500634,0.12140516478383687,0.1639484397088432,95827.57386748435,582.7640369946275,20259.12701387621,48734.26148292949,16257.383723491052,64991.645206420544,8389.881414686512,2186.920232501088,0.21141229185131669,18.800986321904283,27157.416052041222,36618.10620497707,0.28339876463528124,0.3821249430316853,21115.582831941407,21115.582831941403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2140.742501030425,23256.325332971828,1985.877280688096,1985.877280688096,0.0,23101.4601126295,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.060597369029940666,0.06473717597661786,0.032217372668159924,0.4858010663007848,15212.917934888797,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,282.6228795094774,sterilized_yield_cap,0.01779634369384205,-0.04270100539560501,0.009868136252124446,0.04101813625212444,0.04101813625212444,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.04101813625212444,0.05130110218909323,0.04883406812606212,0.022434068126062225,98.68136252124442,74.0110218909333,49.340681260622226,74.01102189093332,0.14802204378186665,False,3419.5253402166895,9771.532868563854,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03225518651459964,357.7120375817678,454.74302756813063,-97.03098998636284,0.0,2052.2186948279755,1623.9915158369554,0.12911987851022552,17265.136629716777,52553.66832416241,-0.04270100539560501,252.4606284002507,0.0,0.0,0.0,0.009868136252124442,14,True,9.655805511708457e-11,sterilized_yield_cap
2039Q2,2039-06-30,2039,2,2039,51222.20835866302,27827.825829094392,0.038396467308969395,0.03482625101970365,0.03482625101970365,511.0641552380025,1452.5670804476629,157.76795162056095,918.2348454095943,260.13928683388804,98.84762521489331,17.57737136872749,5.922339525957902,72.11197445736468,0.0,1530.6013944309852,2041.6655496689878,0.0,0.0,96410.33790447898,98452.00345414797,1.9220569867815385,0.03990957606977663,0.1195263885315964,0.15943596460137305,97869.23941715334,582.7640369946275,20683.39061137333,49754.84707301692,16597.843413570252,66352.69048658718,8600.43993138897,2232.718387803863,0.21133699142396925,18.6652865199832,28539.30937160424,38177.7091660481,0.29160653072984044,0.39008895331577265,21598.03654525393,21598.03654525393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2186.920232501088,23784.95677775502,1969.5535752116232,1969.5535752116232,0.0,23567.590120465553,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.059618808352644756,0.06350362119661765,0.0321894950736577,0.5071725369916761,16743.51932931978,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,284.9405588750618,sterilized_yield_cap,0.01482625101970365,-0.03775886923180609,0.006614039082888438,0.03776403908288844,0.03776403908288844,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03776403908288844,0.04886052931216622,0.047207019541444115,0.02080701954144422,66.14039082888438,49.60529312166326,33.070195414442175,49.605293121663266,0.09921058624332653,False,2338.154432193818,9786.292120369288,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03224068955773532,357.59355520849857,418.66683947309934,-61.07328426460077,0.0,2113.291979092576,1591.674678695586,0.12429567015545452,18856.81130841236,53232.195881889165,-0.03775886923180609,226.1235963629407,0.0,0.0,0.0,0.006614039082888438,14,True,9.655805511708457e-11,sterilized_yield_cap
2039Q3,2039-09-30,2039,3,2039,52121.654547893915,28094.586799899345,0.038899388006523816,0.03196766567557328,0.03196766567557328,485.33959951643254,1459.4780562269773,161.0719043860698,918.807650888262,263.87330011152625,97.77972679914595,17.945474041973547,5.922339525957902,67.92505807543247,0.0,1533.3254538283675,2018.6650533448,0.0,0.0,98452.00345414797,100470.66850749277,1.9276185566053274,0.03724667635563719,0.11767281504230949,0.1549194913979467,99887.90447049814,582.7640369946275,21103.60155591977,50765.68382010323,16935.05096282067,67700.7347829239,8805.489061925973,2278.079069728488,0.21127284297121993,18.50070774106825,30016.486121558853,39909.21773633492,0.300501710198798,0.3995400438911209,21984.50192280129,21984.50192280129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2232.718387803863,24217.220310605153,1950.7399952693677,1950.7399952693677,0.0,23935.241918070657,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05870648725588334,0.06229737943494396,0.03219479195364182,0.5271823305362775,18276.84478314815,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,287.27724461992796,sterilized_yield_cap,0.011967665675573277,-0.03267412944847598,0.00411423643600518,0.03526423643600518,0.03526423643600518,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03526423643600518,0.04698567732700378,0.04595711821800249,0.019557118218002593,41.1423643600518,30.856773270038843,20.571182180025918,30.856773270038854,0.061713546540077706,False,1477.1286660588723,9760.09051581834,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03223058787454561,357.4328363007821,390.95305411290656,-33.52021781212443,0.0,2146.8121969047006,1566.845671640492,0.12024527503828472,20423.656980052852,53882.20881364063,-0.03267412944847598,198.0623548965046,0.0,0.0,0.0,0.00411423643600518,14,True,9.655805511708457e-11,sterilized_yield_cap
2039Q4,2039-12-31,2039,4,2040,52992.12883208384,28357.187830011142,0.03791560830346108,0.029462780208153447,0.029462780208153447,464.37095904147316,1466.7201232840405,164.34429711672522,919.2711481094908,267.58368185809064,97.21093567679164,18.310060522942713,5.935451716790281,64.15402651883585,0.0,1536.8096015196666,2001.1805605611398,0.0,0.0,100470.66850749277,102471.8490680539,1.9337182960276316,0.03505207050752201,0.11600285818970248,0.1510549286972245,101889.08503105927,582.7640369946275,21520.85846942712,51769.41450970794,17269.887984649016,69039.30249435696,9005.803195613435,2323.1208716617675,0.21121848785732866,18.53774450857827,30658.42644608256,40604.97425912649,0.3009000074614158,0.39852133569310894,23178.502156947587,23178.502156947587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2278.079069728488,25456.581226676073,1937.0265340423039,1937.0265340423039,0.0,25115.52869098989,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.057459067392925646,0.061184408319331786,0.032529860231197666,0.5538795248637169,19813.654384667818,-1.4551915228366852e-11,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,293.9442834983906,sterilized_yield_cap,0.009462780208153446,-0.027792813329502897,0.0022060000417419507,0.033356000041741954,0.033356000041741954,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.033356000041741954,0.04555450003130636,0.045003000020870876,0.018603000020870977,22.060000417419534,16.545000313064605,11.030000208709783,16.54500031306464,0.03309000062612928,False,831.0728601104233,10088.063844304224,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.032298668620997104,357.32084510817924,369.7976025363369,-12.476757428157669,0.0,2159.2889543328583,1549.2863589478243,0.11694464012623822,21972.943339000678,54507.03261468903,-0.027792813329502897,170.42667554308255,0.0,0.0,0.0,0.0022060000417419533,14,True,9.655805511708457e-11,sterilized_yield_cap
2040Q1,2040-03-31,2040,1,2040,53833.32597700992,28613.916254782096,0.03670828105029145,0.02731307683708182,0.02731307683708182,440.5956244280182,1464.2613589371974,167.5936853306637,910.1783609872307,271.24230666252635,96.5749219507957,18.672084005981453,5.935451716790281,60.87405224453596,0.0,1531.0708628985237,1971.666487326542,0.0,0.0,102471.8490680539,104443.51555538045,1.9401274890573201,0.03273775984907038,0.11376379483239683,0.14650155468146722,103860.75151838582,582.7640369946275,21932.464268213815,52759.55118303161,17600.190144712775,70359.74132774438,9200.993272014242,2367.552650413382,0.21117182330739487,18.590475147876916,31412.30498312036,41397.81081614896,0.30244634786375135,0.39858955583255684,23717.624366783115,23717.624366783115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2323.1208716617675,26040.745238444884,1910.792435082006,1910.792435082006,0.0,25628.41680186512,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05622477257361642,0.05976552104106971,0.03250629145132148,0.5805328901495928,21344.72524756634,1.4551915228366852e-11,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017609093307503265,0.053565008463151154,296.3548052568487,sterilized_yield_cap,0.007313076837081819,-0.023262809772603615,0.0007721052055314355,0.03192210520553144,0.03192210520553144,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03192210520553144,0.04447907890414848,0.044286052602765615,0.01788605260276572,7.721052055314377,5.790789041485792,3.8605260276571713,5.790789041485779,0.011581578082971559,False,296.81751033374115,10126.74426370396,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.03234608133684608,358.0756147683646,353.9008861417956,4.174728626568992,0.0,2155.1142257062893,1526.8961342719547,0.11345359823571233,23499.839473272634,55115.46659186477,-0.023262809772603615,144.2408191711695,0.0,0.0,0.0,0.0007721052055314377,14,True,9.655805511708457e-11,sterilized_yield_cap
2040Q2,2040-06-30,2040,2,2040,54638.65050018726,28859.726902675568,0.03480772302564472,0.02549924650057001,0.02549924650057001,418.87049571943214,1460.3219427408212,170.79906548871512,900.0769070184012,274.83000120379506,95.75246338492097,18.863505644988145,5.935451716790281,58.101929999211364,0.0,1524.3593244568228,1943.229820176255,0.0,0.0,104443.51555538045,106386.7453755567,1.9470968701028237,0.030664776079562698,0.1115956789197492,0.14226045499931192,105803.98133856207,582.7640369946275,22338.541640515166,53736.388972265086,17926.0558968949,71662.44486915998,9391.607179026703,2411.387649860221,0.21113138993356106,18.673276057011194,31992.789207746417,41999.460470411184,0.30237793325917217,0.3969553880587645,24227.761389323445,24227.76138932344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2367.552650413382,26595.314039736822,1885.1278901770438,1885.1278901770438,0.0,26112.889279500487,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.054958098465668535,0.058380238020561144,0.032277869998382155,0.6069700725647149,22869.084572023163,-1.4551915228366852e-11,0.03087005052106363,0.04369003789079762,0.04376002526053171,0.017360025260531816,0.017609093307503265,0.053565008463151154,298.7850947586317,sterilized_yield_cap,0.005499246500570008,-0.019161747828518382,-0.0002799494789363715,0.03087005052106363,0.03087005052106363,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03087005052106363,0.04369003789079762,0.04376002526053171,0.017360025260531816,0.0,0.0,0.0,0.0,0.0,False,0.0,10154.56664880498,0.0,0.0,0.0,True,1.0,44345.557269884805,44345.557269884805,0.032330461810894,358.60125059486495,342.2373983265161,16.363852268348865,0.0,2138.7503734379407,1507.995472188474,0.11039770992757632,25007.83494546111,55706.0762865055,-0.019161747828518382,120.08540096080044,0.0,0.0,0.0,-0.0002799494789363713,14,True,9.655805511708457e-11,sterilized_yield_cap
